criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=1001,50000,1001,3926.110262155533,0.9800000190734864,0.0636900932788849
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=2001,50000,2001,4529.756539583206,0.9783999919891356,0.064791721484065
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=3001,50000,3001,3888.934587955475,0.9794000387191772,0.0634919918626547
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,5096.953590154648,0.7795999646186829,0.717701357460022
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,3771.9586548805237,0.772100031375885,0.7958276100158691
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,3825.330156803131,0.7996000051498413,0.6726306642532349
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=1001,1000,1001,3996.0292751789093,0.9421999454498292,0.2208643772602081
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=2001,1000,2001,4165.221976280212,0.9397000074386596,0.2348086927652359
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=3001,1000,3001,4867.590389251709,0.9395999908447266,0.2272172585487365
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=1001,10000,1001,4146.163689613342,0.9693999886512756,0.1182674577116966
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=2001,10000,2001,4144.71373963356,0.9688000082969666,0.1197987527608871
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=3001,10000,3001,4754.5851039886475,0.9679000377655028,0.1217311387300491
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=1001,50000,1001,3894.7561531066895,0.9789999723434448,0.070514684832096
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=2001,50000,2001,4004.30414891243,0.977899968624115,0.0712987977921962
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=3001,50000,3001,4117.1418998241425,0.9774999618530272,0.070466668999195
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,3255.256281852722,0.6640000343322754,1.06678117351532
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,3259.675618648529,0.6850000023841858,1.094471030807495
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,3398.5059943199158,0.738599956035614,0.8537707860946661
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=1001,1000,1001,4156.558330774307,0.9112999439239502,0.2979517634391785
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=2001,1000,2001,3990.7383029460907,0.9006999731063843,0.3484002586841582
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=3001,1000,3001,4010.4413619041443,0.9129000306129456,0.2998643098831177
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=1001,10000,1001,4629.131513834,0.9566999673843384,0.1361193733692169
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=2001,10000,2001,4567.811006069183,0.953499972820282,0.1483055355548859
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=3001,10000,3001,4664.558646440506,0.9552000164985656,0.1389574683666228
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=1001,50000,1001,4613.194069862366,0.9620999693870544,0.1172232928037643
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=2001,50000,2001,3920.973967552185,0.959600031375885,0.1283745439887046
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=3001,50000,3001,3915.513673067093,0.9594999551773072,0.1244290488481521
