criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=370_random_state=3001,370,3001,1858.7783832550049,0.9054054021835328,0.3326987326145172
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=1001,3441,1001,1470.0306899547577,0.9419156312942504,0.1815240294780842
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=2001,3441,2001,1685.2834486961365,0.9262920022010804,0.2158008983661962
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=3441_random_state=3001,3441,3001,1441.5926518440247,0.9525604248046876,0.1710982014273488
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=1001,370,1001,1851.1400315761566,0.9054054021835328,0.3405434489250183
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=2001,370,2001,1801.7975506782532,0.95945942401886,0.2244922518730163
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=3001,370,3001,1632.012773990631,0.9054054021835328,0.3552068173885345
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=1001,3441,1001,1498.8473241329193,0.9392840266227722,0.1730661497906196
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=2001,3441,2001,1502.163335800171,0.9262920618057252,0.2074011768712554
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=3001,3441,3001,1387.6884486675262,0.9498577117919922,0.1594767019499179
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=1001,370,1001,1725.824701309204,0.8513513803482056,0.7706398367881775
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=2001,370,2001,1733.936118364334,0.9459459781646729,0.7199363112449646
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=3001,370,3001,1778.3976953029633,0.8783783912658691,0.7717806696891785
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1511.730381011963,0.8745613694190979,0.8369135648705238
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1420.8936524391174,0.8680417537689209,0.8366505087808122
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1408.802796125412,0.8970127701759338,0.8251787285472072
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=1001,370,1001,1637.672242641449,0.8783784508705139,0.2822369039058685
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=2001,370,2001,1822.604695558548,0.9189189076423644,0.2104414403438568
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=3001,370,3001,1832.0789968967438,0.8648648858070374,0.3546897768974304
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=1001,3441,1001,1421.9827764034271,0.9394973516464232,0.1661814844538999
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=2001,3441,2001,1532.2680368423462,0.9222379326820374,0.2223468800616818
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=3001,3441,3001,1367.214544057846,0.9539828896522522,0.1709381965703742
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=1001,370,1001,1851.2982733249664,0.9054054617881776,0.2994667887687683
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=2001,370,2001,1863.614889383316,0.95945942401886,0.201515257358551
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=3001,370,3001,1876.5904514789581,0.9054054021835328,0.3318698406219482
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=1001,3441,1001,1533.6643953323364,0.9419156312942504,0.1814910584064417
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=2001,3441,2001,1535.8460009098053,0.9249406456947328,0.2154428109873172
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=3001,3441,3001,1515.2715692520142,0.9525604248046876,0.171276495900265
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=1001,370,1001,1832.7732918262482,0.9054054021835328,0.3403063416481018
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=2001,370,2001,2188.5246317386627,0.95945942401886,0.2240630984306335
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=3001,370,3001,1719.6909322738647,0.9054054021835328,0.3547618389129638
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=1001,3441,1001,1444.1093082427979,0.9392840266227722,0.1729898140874019
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=2001,3441,2001,1526.440851688385,0.927643358707428,0.2073176880908566
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=3001,3441,3001,1476.8216745853424,0.9498577117919922,0.1594226356855658
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=1001,370,1001,1796.9630885124207,0.8513513803482056,0.7705979347229004
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=2001,370,2001,1707.049459695816,0.9459459781646729,0.7198436856269836
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=3001,370,3001,1721.9279115200043,0.8783783912658691,0.7717298269271851
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1484.399408340454,0.8745613694190979,0.8368811039037483
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1474.227062702179,0.8680417537689209,0.8366036207176918
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1458.6998600959778,0.8970127701759338,0.8251342288283413
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=1001,370,1001,1740.267082452774,0.8783784508705139,0.2830263972282409
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=2001,370,2001,1820.36190199852,0.9189189076423644,0.2114430218935012
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=3001,370,3001,1799.2370026111603,0.8648648858070374,0.3565112352371216
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=1001,3441,1001,1503.9301309585571,0.943100929260254,0.1623454844189245
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=2001,3441,2001,1510.5681867599487,0.928544282913208,0.2287745257449704
