criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,7670.808553695679,0.9440000653266908,0.2259889624118805
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,7880.007693529129,0.949999988079071,0.209785868525505
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,7579.677133321762,0.9505000114440918,0.2161441263437271
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,7697.730078697205,0.9537999629974364,0.2068411951780319
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,7576.03737616539,0.9505000114440918,0.2157388660907744
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,5130.518852472305,0.7500001192092896,0.6550924181938171
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,5213.530672073364,0.7000001072883606,1.1485381126403809
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,5267.174222230911,0.9000000953674316,0.3106469810009002
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=1001,1000,1001,11487.533572435379,0.949999988079071,0.1426806303858757
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=2001,1000,2001,7699.557774305344,0.9399999976158142,0.1658156704902649
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=3001,1000,3001,9641.643928527832,0.9449999928474426,0.1172924298048019
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=1001,10000,1001,7655.1159636974335,0.9700000882148744,0.1157894122600555
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=2001,10000,2001,9824.862599372864,0.968500018119812,0.1201014400869607
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=3001,10000,3001,10012.481469631195,0.9695000052452089,0.1102423509359359
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=1001,50000,1001,7656.151542663574,0.9812999963760376,0.0651156814843416
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=2001,50000,2001,7631.709842681885,0.98089998960495,0.0685782601047307
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=3001,50000,3001,8192.824682950974,0.9801999926567078,0.0679135708583984
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,6783.405453681946,0.8000000715255737,0.6357648968696594
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,6693.764450788498,0.7500000596046448,0.8622627258300781
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,5248.451068878174,0.9000000953674316,0.2970057725906372
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=1001,1000,1001,8685.797801971436,0.944999933242798,0.1391359132528305
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=2001,1000,2001,7558.59437584877,0.9550000429153442,0.1585091316699981
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=3001,1000,3001,7798.006064891815,0.9549999833106996,0.1655554759502411
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=1001,10000,1001,10091.032907485962,0.9660000205039978,0.138107901096344
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=2001,10000,2001,10369.80796289444,0.9685000777244568,0.1380422009304165
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=3001,10000,3001,7748.834283351898,0.9655001163482666,0.1375799168348312
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=1001,50000,1001,7598.288069963455,0.9798999428749084,0.0712030611664056
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=2001,50000,2001,8322.913190364838,0.980400025844574,0.0772334549715742
