criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=2001,370,2001,1409.9915268421173,0.8828784823417664,0.4060926116935952
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=370_random_state=3001,370,3001,1396.894463300705,0.8895712494850159,0.3672180292992346
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=1001,3441,1001,1399.1157267093658,0.9329467415809632,0.2365101862218536
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=2001,3441,2001,1397.755113363266,0.9298458099365234,0.2449144550169414
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=3441_random_state=3001,3441,3001,1430.0673673152924,0.9290321469306946,0.2402420320788499
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=1001,370,1001,2247.156402349472,0.8910415172576904,0.8239681463567787
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=2001,370,2001,1694.5088148117065,0.8781511187553406,0.8030410936139329
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=370_random_state=3001,370,3001,1657.3533623218536,0.8888897895812988,0.8091892137875769
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1415.4179039001465,0.8692543506622314,0.9025067965644488
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1492.2563753128052,0.8700616955757141,0.901789122006002
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1621.6404974460602,0.8684185743331909,0.900278153780794
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=1001,370,1001,1483.8888549804688,0.8783935308456421,0.4353509632676116
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=2001,370,2001,1511.9881253242493,0.8641459345817566,0.4723948660525184
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=3001,370,3001,1490.5705208778381,0.8744187951087952,0.4022751050554755
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=1001,3441,1001,1628.417132139206,0.925523042678833,0.3106453832239928
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=2001,3441,2001,1484.2937459945679,0.9266068935394288,0.3090646957440983
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=3001,3441,3001,1406.9468865394592,0.925369918346405,0.3071094988694257
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=1001,370,1001,1367.2984330654144,0.8866255283355713,0.3921320021323073
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=2001,370,2001,1391.9235892295837,0.8782020807266235,0.4140481642087221
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=3001,370,3001,1416.0341238975525,0.8834302425384521,0.367222236197784
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=1001,3441,1001,1393.144245147705,0.9299015402793884,0.2598681870383929
