criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3507.6997244358063,0.7735897302627563,1.4858744891081688
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=1001,370,1001,3454.577264547348,0.9074091911315918,0.306597881195785
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=2001,370,2001,3441.172336578369,0.891252875328064,0.3536409755935703
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=370_random_state=3001,370,3001,3472.3533177375793,0.8989619612693787,0.3125648609459064
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=1001,3441,1001,3486.2800552845,0.939655601978302,0.2146906903173249
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=2001,3441,2001,3566.6241397857666,0.9397984743118286,0.2080351655994907
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=3441_random_state=3001,3441,3001,4041.452131509781,0.9413614273071288,0.2064057454126934
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=1001,370,1001,4018.970556974411,0.8966440558433533,0.355001872760272
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=2001,370,2001,3997.7041976451874,0.8880709409713745,0.3703293020429096
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=370_random_state=3001,370,3001,4121.49742603302,0.9037817120552064,0.2949987846716291
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=1001,3441,1001,3508.4935598373413,0.9413993954658508,0.2120199054022695
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=2001,3441,2001,3971.0934085845947,0.9432216882705688,0.2027042160307164
