criterion,model_name,n,random_state,runtime,test_acc,test_nll,test_bma_acc,test_clml
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.0001_n=100_random_state=1001,100,1001,2968.165313243866,0.5904,1.2865737539291389,0.5896000000000001,-7.933900228390977
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.0001_n=100_random_state=2001,100,2001,2924.250455379486,0.65,1.0532923673629762,0.6464000000000001,-5.607850185284898
l2-sp,l2-sp_alpha=1e-06_beta=0.01_lr_0=0.0001_n=100_random_state=3001,100,3001,2941.2487754821777,0.7137,0.9082471300125124,0.7089999999999999,-4.964861265073106
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,2984.15864610672,0.7124,1.1346246562957767,0.6974,-1.1341894778111428
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,2946.656350135803,0.6927,1.373723865127564,0.6769000000000001,-1.0692795428135842
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,2911.250030040741,0.7104000000000001,1.2601072835922242,0.6984,-1.1090420397618264
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,2938.976187467575,0.753,0.8525822580337528,0.5041,-7.798729768643662
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,3062.6684305667877,0.7669,0.90239811668396,0.53,-5.044623247037217
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,2948.3342349529266,0.7933999999999999,0.759099460029602,0.5532,-5.721379629025742
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,2947.114419937134,0.6609,1.0983461278915407,0.3756,-11.37499772633104
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,3012.713853120804,0.6831,1.1362703256607054,0.2688,-10.95628034199266
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,2947.0060334205627,0.7356,0.8872361221313478,0.0751,-47.31927668179063
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,2988.8502266407013,0.5902000000000001,1.2866959856033329,0.5893,-7.918517461667344
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,2964.8292984962463,0.6500999999999999,1.0531593894958495,0.6463000000000001,-5.5969713839390725
l2-sp,l2-sp_alpha=1e-06_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,3052.5063257217407,0.7135999999999999,0.907939065551758,0.7087,-4.950758806119248
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,2903.500582933426,0.7026000000000001,1.3026284015655518,0.6817,-1.0477589281895607
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,2991.303243637085,0.6634,1.6867621551513674,0.6541999999999999,-0.9461096438267678
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,2901.138956308365,0.7087,1.3312963294982914,0.6975,-0.9601935061314552
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,2979.486939430237,0.7608999999999999,0.8643058316230774,0.5016,-7.076501003155991
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,2828.752852678299,0.7844,0.8630747825622559,0.5553000000000001,-4.259562841306016
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,2961.3324682712555,0.8063,0.7555687145233154,0.6302000000000001,-5.027544370541856
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,3028.070634841919,0.6614000000000001,1.1008829530715942,0.3646999999999999,-11.939847103009509
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,2952.189888238907,0.6837,1.139556823539734,0.2639999999999999,-11.28645454968004
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,2926.1737089157104,0.7358,0.8891629837036134,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,3077.765079975128,0.5902000000000001,1.2867076120376584,0.5892000000000002,-7.916629424939439
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,2943.3102848529816,0.6500999999999999,1.0531477838516232,0.6466,-5.59686051929979
l2-sp,l2-sp_alpha=1e-06_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,2927.3709185123444,0.7135999999999999,0.9079067089080808,0.7087,-4.9490622195103615
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,2941.5398330688477,0.6771999999999999,1.8405001373291008,0.6688000000000001,-0.9045981081822364
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,2997.0423107147217,0.6799,1.8033852275848392,0.6737999999999998,-0.8982342394688576
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,2912.326137304306,0.6488,2.2129934001922607,0.6387,-0.863780847440049
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,2948.4738795757294,0.7581,0.8763141531944276,0.497,-7.746152034650132
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,3000.1771643161774,0.777,0.9336585838317872,0.5420999999999999,-4.692376962552354
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,3041.3546619415283,0.8059,0.7676771505355833,0.6357,-5.139128557095811
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,2969.710708618164,0.6616000000000001,1.101153976249695,0.3681999999999999,-11.959582916150376
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,2942.814565896988,0.6841,1.1398973087310789,0.2622,-11.352193704495711
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,3092.006527662277,0.7358,0.8893633880615232,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.0001_n=100_random_state=1001,100,1001,2941.5514929294586,0.5902000000000001,1.2867068790435794,0.5892000000000002,-7.916440359006211
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.0001_n=100_random_state=2001,100,2001,2903.9288403987885,0.6500999999999999,1.0531502285003658,0.6468999999999999,-5.597400775800034
l2-sp,l2-sp_alpha=1e-06_beta=1e-05_lr_0=0.0001_n=100_random_state=3001,100,3001,2969.821441888809,0.7137,0.90791042098999,0.7088,-4.948769918332383
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.1_n=100_random_state=1001,100,1001,2919.2182762622833,0.6693,1.823203079223632,0.6588999999999999,-0.950500360379502
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.1_n=100_random_state=2001,100,2001,2903.046491384506,0.6653,1.9472863220214844,0.6561,-0.8886812838414162
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.1_n=100_random_state=3001,100,3001,3007.0776557922363,0.6667,2.123707374191284,0.6548,-0.866309038052842
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.01_n=100_random_state=1001,100,1001,2936.317591905594,0.7562,0.8811981395721434,0.4941999999999999,-7.942904940495774
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.01_n=100_random_state=2001,100,2001,2987.4581382274628,0.7846000000000001,0.8839220302581788,0.5701,-4.445289960751817
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.01_n=100_random_state=3001,100,3001,2982.7634422779083,0.8019000000000001,0.7697407503128053,0.5969,-5.182621351132676
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.001_n=100_random_state=1001,100,1001,2957.500061750412,0.6616000000000001,1.1011887588500977,0.3823,-11.858463397870349
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.001_n=100_random_state=2001,100,2001,3039.3557045459747,0.6839999999999999,1.139955543327332,0.2593999999999999,-11.515277257809922
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.001_n=100_random_state=3001,100,3001,2942.6677129268646,0.7359,0.8893745107650756,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.0001_n=100_random_state=1001,100,1001,2942.3490595817566,0.5902999999999999,1.2867068046569825,0.5892000000000002,-7.916374793896958
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.0001_n=100_random_state=2001,100,2001,2952.7213065624237,0.6500999999999999,1.0531461618423457,0.6468999999999999,-5.597620359311387
l2-sp,l2-sp_alpha=1e-06_beta=1e-06_lr_0=0.0001_n=100_random_state=3001,100,3001,2940.1697692871094,0.7137,0.9078988260269166,0.7088,-4.948756566891953
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.1_n=100_random_state=1001,100,1001,2938.5202856063843,0.6969000000000001,1.58458579788208,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.1_n=100_random_state=2001,100,2001,3041.939208507538,0.6819,1.7716123088836682,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.1_n=100_random_state=3001,100,3001,2888.332487344742,0.6603,2.297938417816163,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.01_n=100_random_state=1001,100,1001,2944.0347907543182,0.7603,0.8664542248725892,0.1021,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.01_n=100_random_state=2001,100,2001,2947.988555431366,0.7795,0.9097356319427492,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.01_n=100_random_state=3001,100,3001,3035.3021075725555,0.8036,0.7666945922851562,0.1156,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.001_n=100_random_state=1001,100,1001,2949.4294016361237,0.6616000000000001,1.1011864398956297,0.2666,-29.1671866091588
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.001_n=100_random_state=2001,100,2001,2952.6077082157135,0.6841,1.1399540718078611,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.001_n=100_random_state=3001,100,3001,2979.671751022339,0.736,0.8893903223037721,0.1,-inf
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.0001_n=100_random_state=1001,100,1001,2913.158941268921,0.5902999999999999,1.2867091985702517,0.5892000000000002,-7.916389814267442
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.0001_n=100_random_state=2001,100,2001,2906.1641235351562,0.6501999999999999,1.0531419496536254,0.6468999999999999,-5.598050466428086
l2-sp,l2-sp_alpha=1e-06_beta=0.0_lr_0=0.0001_n=100_random_state=3001,100,3001,2892.0755462646484,0.7135999999999999,0.9079029687881472,0.7085,-4.9495481165745705
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.1_n=100_random_state=1001,100,1001,2927.94802069664,0.6734,1.6689566320419305,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.1_n=100_random_state=2001,100,2001,2866.0218534469604,0.6621,1.9481815841674803,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.1_n=100_random_state=3001,100,3001,3015.852382183075,0.6565,2.2007906429290776,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.01_n=100_random_state=1001,100,1001,2951.6115567684174,0.7049,1.0980747650146483,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.01_n=100_random_state=2001,100,2001,2924.4324522018433,0.6972,1.3152218326568608,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.01_n=100_random_state=3001,100,3001,2905.5877277851105,0.7417,0.9975844638824468,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.001_n=100_random_state=1001,100,1001,2940.042008161545,0.6577,1.082379365730286,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.001_n=100_random_state=2001,100,2001,2948.755833864212,0.6774,1.1175879898071288,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.001_n=100_random_state=3001,100,3001,2938.2846727371216,0.7303,0.876245965766907,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.0001_n=100_random_state=1001,100,1001,2943.6213552951813,0.5904,1.286574383354187,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.0001_n=100_random_state=2001,100,2001,2898.971377849579,0.6500999999999999,1.0532937988281252,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.01_lr_0=0.0001_n=100_random_state=3001,100,3001,3018.22048163414,0.7137,0.9082463340759276,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,2964.3441648483276,0.7285999999999999,1.0690822238922124,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,3028.0966305732727,0.6984999999999999,1.3264138137817385,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,2835.756571531296,0.6868000000000001,1.432346795654297,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,2931.694902896881,0.7506999999999999,0.8609490573883056,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,2939.8854627609253,0.7724,0.8851279201507569,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,2939.7913756370544,0.7936,0.7607934574127195,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,2912.5782470703125,0.6607999999999999,1.0983577512741085,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,2932.7554030418396,0.6832,1.1362756031036378,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,2936.2647516727448,0.7356,0.8872461870193484,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,3021.94433760643,0.5902000000000001,1.2866994358062755,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,2923.0182309150696,0.6501999999999999,1.0531607662200928,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,2979.440537929535,0.7135999999999999,0.9079416540145872,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,2921.1446175575256,0.6872999999999999,1.4248646802902218,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,2983.140952348709,0.706,1.3629832298278808,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,2916.07674741745,0.6772,1.6456599807739256,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,2903.9102449417114,0.7609,0.8640787132263185,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,2987.610966205597,0.7742,0.9532711513519286,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,3164.8762633800507,0.8032,0.7669723226547243,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,2862.6140382289886,0.6613,1.1009025644302373,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,2921.7171442508698,0.6838,1.1395692770004275,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,3038.951777935028,0.7358,0.8891675367355347,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,2982.8427469730377,0.5902999999999999,1.28670804977417,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,2910.5467422008514,0.6500999999999999,1.053149849319458,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,2927.5704617500305,0.7135999999999999,0.90790720539093,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,2983.858999490738,0.7108,1.295083939552307,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,2973.5055084228516,0.6727000000000001,1.7249637496948242,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,2957.0017964839935,0.6649999999999999,2.0877354206085204,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,2963.7162618637085,0.7579,0.880436996269226,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,3041.4452800750732,0.7843,0.8864263469696045,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,2951.307680606842,0.8053000000000001,0.7561000518798828,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,2958.5364990234375,0.6616000000000001,1.1011733415603644,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,2909.203161239624,0.6839999999999999,1.1399227756500252,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,2951.5282657146454,0.7359,0.8893639633178717,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.0001_n=100_random_state=1001,100,1001,2917.535379886627,0.5902000000000001,1.2867100419998163,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.0001_n=100_random_state=2001,100,2001,3077.1595788002014,0.6500999999999999,1.0531420299530032,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=1e-05_lr_0=0.0001_n=100_random_state=3001,100,3001,2910.4537649154663,0.7137,0.907909482765198,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.1_n=100_random_state=1001,100,1001,2909.2716183662415,0.7188,1.3457732072830202,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.1_n=100_random_state=2001,100,2001,3002.071477174759,0.6636,1.8712720481872565,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.1_n=100_random_state=3001,100,3001,3047.6414535045624,0.6578999999999999,2.2199557270050048,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.01_n=100_random_state=1001,100,1001,2941.764759540558,0.7573000000000001,0.8819169817924503,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.01_n=100_random_state=2001,100,2001,2945.0143496990204,0.7771000000000001,0.9215569808959964,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.01_n=100_random_state=3001,100,3001,3077.6255753040314,0.8061,0.7494809940338134,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.001_n=100_random_state=1001,100,1001,2992.1294753551483,0.6616000000000001,1.1011912126541137,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.001_n=100_random_state=2001,100,2001,2932.2670567035675,0.6841,1.1399695663452154,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.001_n=100_random_state=3001,100,3001,2911.4598717689514,0.7358,0.8893988706588744,0.1,
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.0001_n=100_random_state=1001,100,1001,2936.889766216278,0.5902999999999999,1.286702939033508,0.1,-52.65878855312853
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.0001_n=100_random_state=2001,100,2001,2953.0960731506348,0.6501999999999999,1.0531411394119266,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=1e-06_lr_0=0.0001_n=100_random_state=3001,100,3001,2963.810606241226,0.7135999999999999,0.907901474571228,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.1_n=100_random_state=1001,100,1001,3089.7330317497253,0.6611,2.1521767154693605,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.1_n=100_random_state=2001,100,2001,3047.167358636856,0.6628999999999999,2.016611396789552,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.1_n=100_random_state=3001,100,3001,2948.578887939453,0.6708999999999999,1.975721619796753,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.01_n=100_random_state=1001,100,1001,2958.9214141368866,0.7559,0.8863349490165707,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.01_n=100_random_state=2001,100,2001,3165.311053752899,0.7855,0.8960242744445804,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.01_n=100_random_state=3001,100,3001,2925.306536912918,0.7988999999999999,0.7876097852706913,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.001_n=100_random_state=1001,100,1001,3204.300602912903,0.6616000000000001,1.101199701309204,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.001_n=100_random_state=2001,100,2001,2905.683956384659,0.6839999999999999,1.1399387538909918,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.001_n=100_random_state=3001,100,3001,2903.3339235782623,0.736,0.8893913333892823,0.1,
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.0001_n=100_random_state=1001,100,1001,2923.1056373119354,0.5902999999999999,1.2867123796463011,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.0001_n=100_random_state=2001,100,2001,2949.0478105545044,0.6500999999999999,1.0531431735992431,0.1,-inf
l2-sp,l2-sp_alpha=0.0_beta=0.0_lr_0=0.0001_n=100_random_state=3001,100,3001,2927.410800933838,0.7137,0.907903070831299,0.1,
