criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2129.854299545288,0.7699999809265137,0.8730079364776612
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2137.377913236618,0.7799999713897705,0.7875556588172913
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2137.5460481643677,0.824999988079071,0.7418262100219726
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2211.0781853199005,0.8089999556541443,0.8361779565811157
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2185.0469522476196,0.7979999780654907,0.8550991525650024
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=10000_random_state=3001,10000,3001,2195.573699235916,0.796500027179718,0.8461321172714233
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=1001,50000,1001,2786.32768034935,0.8029999732971191,0.8206042862892153
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=2001,50000,2001,2085.465709209442,0.8130999803543091,0.8385561529159544
l2-sp,l2-sp_alpha=0.01_beta=0.01_lr_0=0.0001_n=50000_random_state=3001,50000,3001,2180.425679922104,0.8128999471664429,0.8313320004463196
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=1001,100,1001,1313.7458770275116,0.6000000834465027,0.9943872690200806
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=2001,100,2001,1319.3651232719421,0.5500000715255737,1.773377776145935
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=100_random_state=3001,100,3001,1318.909975528717,0.6000000238418579,0.8430911898612976
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=1001,1000,1001,2287.7870671749115,0.8849999308586121,0.4073636662960052
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=2001,1000,2001,2270.2437686920166,0.8449999094009399,0.5252323794364929
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=1000_random_state=3001,1000,3001,2281.7319674491882,0.9300000071525574,0.2167163562774658
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=1001,10000,1001,2207.4831824302673,0.938499927520752,0.1988116686344147
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=2001,10000,2001,2091.119882583618,0.9434999823570251,0.2114149624109268
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=10000_random_state=3001,10000,3001,2394.726278781891,0.9520000219345092,0.1804541054964066
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=1001,50000,1001,2173.018352985382,0.9679000377655028,0.1043144746303558
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=2001,50000,2001,2184.0861101150513,0.969499945640564,0.0971923178493976
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.1_n=50000_random_state=3001,50000,3001,2172.8868932724,0.968299925327301,0.1018762733101844
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=1001,100,1001,1383.5471086502075,0.7000000476837158,0.9315191507339478
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=2001,100,2001,1272.0931441783905,0.6000000834465027,1.4742841720581057
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=100_random_state=3001,100,3001,1301.895572423935,0.4500000178813934,1.5053117275238037
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=1001,1000,1001,2163.460182905197,0.8649999499320984,0.4414443635940551
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=2001,1000,2001,2090.1256799697876,0.8399999141693115,0.5593468022346497
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=1000_random_state=3001,1000,3001,2256.6684572696686,0.9049999117851256,0.3114387083053589
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=1001,10000,1001,2147.8376185894012,0.9339999556541444,0.2187522008419036
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=2001,10000,2001,2109.5639843940735,0.9385000467300416,0.2348751759529113
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=10000_random_state=3001,10000,3001,2103.226269006729,0.9390000104904176,0.2343732461929321
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=1001,50000,1001,2317.7831003665924,0.963100016117096,0.1304811942219733
