criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1020_random_state=3001,1020,3001,7541.96669459343,0.8941415548324585,0.5061506659524347
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=1001,510,1001,7218.236211061478,0.8203102350234985,1.022384052413094
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=2001,510,2001,7320.525816917419,0.8295642137527466,1.0213244216173405
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=510_random_state=3001,510,3001,7243.654623031616,0.8458774089813232,0.9331222444186272
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=1001,1020,1001,8058.614465236664,0.9122278690338136,0.5306773140074124
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=2001,1020,2001,8192.560396194458,0.9092168807983398,0.5512881862194409
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1020_random_state=3001,1020,3001,7383.950409173965,0.9154782295227052,0.5093338116821691
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=1001,510,1001,7450.303067922592,0.545268714427948,3.2854062047580883
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=2001,510,2001,8345.50576543808,0.5783641338348389,3.2096694116379934
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=510_random_state=3001,510,3001,7243.316138267517,0.6241021752357483,3.0936997032181037
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=1001,1020,1001,7259.998976945877,0.5976332426071167,3.1427327299684142
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=2001,1020,2001,7191.511004686356,0.6110459566116333,3.167981675590493
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=1020_random_state=3001,1020,3001,7143.786993503571,0.6324182152748108,3.1077179123200245
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=1001,510,1001,7187.160357236862,0.7671079039573669,1.0075158367585044
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=2001,510,2001,7288.6379380226135,0.8036638498306274,0.9172053234831922
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=510_random_state=3001,510,3001,7189.335819244385,0.8176997900009155,0.8101209404798502
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=1001,1020,1001,7275.985785245895,0.8943189382553101,0.4877336662869121
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=2001,1020,2001,7511.65109038353,0.8976610898971558,0.4672669467305261
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=3001,1020,3001,8565.33367061615,0.8688690066337585,0.5687507244218052
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=1001,510,1001,8242.353551864624,0.7852734923362732,1.0311831518447894
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=2001,510,2001,8196.478265047073,0.8056301474571228,1.0162506005224667
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=3001,510,3001,7184.891127586365,0.8221847414970398,0.92362850776512
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=1001,1020,1001,7245.930197477341,0.8888450860977173,0.5483973722890986
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=2001,1020,2001,7193.359770536423,0.8922691941261292,0.5520550352971834
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=3001,1020,3001,8060.288505077362,0.8939436674118042,0.5061327048308832
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=1001,510,1001,8306.156657934189,0.8203102350234985,1.0223145489092471
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=2001,510,2001,7267.831631422043,0.8295642137527466,1.0212959035041178
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=3001,510,3001,8049.0979878902435,0.8458774089813232,0.9330473125494676
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=1001,1020,1001,7460.66329407692,0.9122278690338136,0.5306361423825651
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=2001,1020,2001,7260.9923350811005,0.9092168807983398,0.5512440929249606
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=3001,1020,3001,7412.840092420578,0.9154782295227052,0.509288966801132
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=1001,510,1001,7252.493092775345,0.545268714427948,3.2854049425238334
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=2001,510,2001,8562.369046449661,0.5783641338348389,3.209662763447001
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=3001,510,3001,8838.78423500061,0.6241021752357483,3.093695079316782
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=1001,1020,1001,7224.199520111084,0.5976332426071167,3.1427066446727108
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=2001,1020,2001,7372.365607500076,0.6110459566116333,3.167977326438572
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=3001,1020,3001,8054.351667165756,0.6324182152748108,3.1077128480286857
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=1001,510,1001,8284.376202106476,0.7664672136306763,1.0154060515994503
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=2001,510,2001,7232.346358299255,0.8012751340866089,0.9310055189858532
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=3001,510,3001,7286.966667890549,0.8155673146247864,0.8101929454304061
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=1001,1020,1001,7192.420576572418,0.8943679928779602,0.4915380696103444
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=2001,1020,2001,7223.211827516556,0.8979333639144897,0.4654956251639703
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=3001,1020,3001,8803.870853424072,0.872107982635498,0.561667722984143
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=1001,510,1001,8096.166506528854,0.7856369614601135,1.0290046780647195
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=2001,510,2001,7270.539586544037,0.8059655427932739,1.0165671747299614
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=3001,510,3001,7178.936123371124,0.8221847414970398,0.9236198843136166
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=1001,1020,1001,7178.8938331604,0.8887161016464233,0.5484118285213454
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=2001,1020,2001,7315.850834846497,0.8922691941261292,0.5520553526441767
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=3001,1020,3001,7531.015437364578,0.8940035104751587,0.50606575053307
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=1001,510,1001,8291.943591833115,0.8203102350234985,1.02229393421295
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=2001,510,2001,8263.204149246216,0.8295642137527466,1.0212507216905962
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=3001,510,3001,7244.298946619034,0.8458774089813232,0.93304304031458
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=1001,1020,1001,7186.924441576004,0.9122278690338136,0.530634136437633
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=2001,1020,2001,8224.913203954697,0.9092168807983398,0.5512381127732113
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=3001,1020,3001,7584.969222068787,0.9154782295227052,0.5092749464490546
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=1001,510,1001,6967.44816660881,0.545268714427948,3.285400573868813
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=2001,510,2001,7196.106708288193,0.5783641338348389,3.20967009808498
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=3001,510,3001,8328.236474514008,0.6241021752357483,3.093693248894878
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=1001,1020,1001,7476.52414393425,0.5976332426071167,3.142711531381178
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=2001,1020,2001,8069.018145084381,0.6110459566116333,3.1679774855652334
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=3001,1020,3001,7287.911118507385,0.6324182152748108,3.1077119095536005
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=1001,510,1001,7229.016754150391,0.7284401655197144,1.4002418711207172
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=2001,510,2001,7249.183989048004,0.7288458347320557,1.4191427843650974
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=3001,510,3001,7346.656492948532,0.7387048006057739,1.4162903779269158
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=1001,1020,1001,8227.461421489716,0.8388055562973022,0.8431535791935892
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=2001,1020,2001,8480.982857465744,0.8475062847137451,0.8934267515922141
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=3001,1020,3001,7224.679073572159,0.836710512638092,0.962930310022581
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=1001,510,1001,7174.747239112854,0.8327863216400146,0.9423717190471388
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=2001,510,2001,7208.984157800674,0.8460711240768433,0.977853813342378
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=3001,510,3001,7289.285167455673,0.8535364270210266,0.8814549032489077
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=1001,1020,1001,8061.553768157959,0.9204972386360168,0.4826683672167728
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=2001,1020,2001,8218.597021341324,0.9204050302505492,0.5084268944712068
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=3001,1020,3001,7161.21550822258,0.919266641139984,0.4784712783688161
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=1001,510,1001,7267.421986341476,0.832302451133728,1.0327840983761016
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=2001,510,2001,7197.25448346138,0.8438746333122253,1.0352582111264037
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=3001,510,3001,8488.965453624725,0.8557481169700623,0.9485461251738404
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=1001,1020,1001,8070.790078878403,0.9191432595252992,0.5403388673589566
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=2001,1020,2001,7299.923690319061,0.9153167009353638,0.5633370822417016
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=3001,1020,3001,7219.461242675781,0.9196402430534364,0.523173898773516
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=1001,510,1001,7232.860093355179,0.5469326972961426,3.287527891577191
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=2001,510,2001,7636.536167860031,0.5799062252044678,3.211718369507367
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=3001,510,3001,8486.680656194687,0.6247425079345703,3.096651601411402
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=1001,1020,1001,8254.4798848629,0.5986780524253845,3.1456711545845897
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=2001,1020,2001,7018.061239480972,0.611960768699646,3.1705210302724827
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=3001,1020,3001,7792.263460636139,0.6328850984573364,3.110661626928396
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=1001,510,1001,8228.239126682281,0.7715768814086914,1.113756535353361
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=2001,510,2001,7247.993358135223,0.7995197772979736,1.0375961845125448
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=3001,510,3001,7454.944608211517,0.8165990710258484,0.9331190795758078
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=1020_random_state=1001,1020,1001,7539.552704811096,0.8816708922386169,0.5631920648655439
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=1020_random_state=2001,1020,2001,7236.549612760544,0.8893383741378784,0.5709020343858608
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=1020_random_state=3001,1020,3001,7314.240530729294,0.8714255094528198,0.6460714049747581
