criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=1001,1020,1001,1468.7408034801483,0.8933261632919312,0.4777673634066319
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=2001,1020,2001,1484.3110747337341,0.8975409865379333,0.4513352211112824
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=1020_random_state=3001,1020,3001,1462.3888914585114,0.8968413472175598,0.4628889106126503
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=1001,510,1001,1481.5099937915802,0.8245596289634705,0.8452301402427083
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=2001,510,2001,1471.2077641487122,0.8343945741653442,0.7923861047427798
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=510_random_state=3001,510,3001,1507.8017559051514,0.8243440389633179,0.8168403099362667
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=1001,1020,1001,1389.0645461082458,0.9064403772354126,0.4633143410149638
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=2001,1020,2001,1448.9880936145782,0.905055284500122,0.448875847327403
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=1020_random_state=3001,1020,3001,1670.1409039497375,0.9045229554176332,0.4480889570166398
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=1001,510,1001,1476.4810025691986,0.8334598541259766,0.8809387754824012
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=2001,510,2001,1487.7750384807587,0.8401281833648682,0.8280476019208096
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=510_random_state=3001,510,3001,1675.6467475891113,0.837378203868866,0.8514554875562504
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=1001,1020,1001,1692.4391598701477,0.9146016240119934,0.486392755168621
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=2001,1020,2001,1504.0960865020752,0.911645531654358,0.4716183651534934
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=1020_random_state=3001,1020,3001,1460.3706533908844,0.9140613079071044,0.4712566098685691
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=1001,510,1001,1476.6905419826508,0.6482634544372559,3.2132956830054336
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=2001,510,2001,1409.5449135303497,0.6443761587142944,3.217389836158573
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=510_random_state=3001,510,3001,2013.374674797058,0.6403241157531738,3.212872741745436
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=1001,1020,1001,1430.4993817806244,0.6733734607696533,3.2568336941397544
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=2001,1020,2001,1438.1525144577026,0.6503035426139832,3.2607241149723367
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=1020_random_state=3001,1020,3001,1473.6319074630737,0.6436164379119873,3.264840208547719
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=1001,510,1001,1505.9528770446777,0.812212347984314,0.8430524790000097
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=2001,510,2001,1472.808622121811,0.8253390789031982,0.762224152669066
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=510_random_state=3001,510,3001,2391.9560928344727,0.8176562190055847,0.7847051730106533
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=1001,1020,1001,1494.2597215175629,0.8929575681686401,0.4787322636445323
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=2001,1020,2001,1507.8079319000244,0.8971318006515503,0.4558894106491813
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=1020_random_state=3001,1020,3001,1499.3573958873749,0.899390697479248,0.4607590974291815
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=1001,510,1001,1411.5957601070404,0.8250356316566467,0.8454407371337056
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=2001,510,2001,1485.6793928146362,0.8335895538330078,0.7923756885203111
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=510_random_state=3001,510,3001,1474.906193971634,0.8241016864776611,0.8169233528195912
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=1001,1020,1001,1384.7069237232208,0.9065908789634703,0.4632759379308715
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=2001,1020,2001,1472.9290761947632,0.9054815769195556,0.4488526638042909
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=1020_random_state=3001,1020,3001,1457.181782245636,0.904687762260437,0.4482041239851453
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=1001,510,1001,1450.1293573379517,0.8334598541259766,0.8809535713079676
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=2001,510,2001,1475.7704167366028,0.8401281833648682,0.8280555316528608
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=510_random_state=3001,510,3001,1388.4844212532043,0.8371300101280212,0.8512812855367661
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=1001,1020,1001,1427.6634767055511,0.9142926335334778,0.4864050115003229
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=2001,1020,2001,1451.9902634620667,0.91181743144989,0.4716307846061398
